uid,questions,concepts,responses,selectmasks,timestamps,elapsed_time
162,62,7,1,1,1707045501,44
162,9,1,1,1,1707045526,13
162,58,7,1,1,1707045616,76
162,22,2,1,1,1707045665,42
162,9,1,1,1,1707046168,22
162,58,7,1,1,1707046245,48
162,26,3,1,1,1707046582,34
162,55,6,1,1,1707046626,38
162,70,8,1,1,1707046692,40
162,17,2,1,1,1707046733,21
162,51,6,1,1,1707046789,28
162,31,3,1,1,1707046910,31
162,50,6,1,1,1707047264,41
162,43,5,1,1,1707047317,35
162,52,6,1,1,1707047390,45
162,45,5,1,1,1707070923,5
162,62,7,1,1,1707071452,43
162,32,4,1,1,1707071520,43
162,42,5,1,1,1707071590,44
162,72,9,1,1,1707071651,39
162,11,1,1,1,1707071707,28
162,79,9,1,1,1707071827,59
162,13,1,1,1,1707071854,19
162,20,2,1,1,1707072071,12
162,32,4,1,1,1707072139,50
162,21,2,1,1,1707072221,58
162,22,2,1,1,1707072253,27
162,6,0,1,1,1707072308,26
162,28,3,1,1,1707072914,34
162,7,0,1,1,1707072951,11
162,53,6,1,1,1707073550,33
162,18,2,1,1,1707073604,33
162,18,2,0,1,1707134303,37
162,6,0,1,1,1707134365,33
162,29,3,1,1,1707134424,32
162,41,5,1,1,1707142467,28
162,1,0,1,1,1707142507,17
163,7,0,1,1,1704208735,36
163,13,1,1,1,1704208791,42
163,52,6,0,1,1704208872,72
163,72,9,1,1,1704208937,53
163,55,6,1,1,1704209010,57
163,10,1,1,1,1704209057,27
163,44,5,0,1,1704209394,74
163,46,5,1,1,1704209468,48
163,75,9,0,1,1704209671,95
163,18,2,1,1,1704209731,49
163,31,3,1,1,1704262780,34
163,34,4,1,1,1704262867,61
163,53,6,1,1,1704263050,79
163,73,9,1,1,1704263131,56
163,34,4,1,1,1704263221,65
163,18,2,1,1,1704263294,54
163,66,8,0,1,1704263404,100
163,59,7,1,1,1704320104,54
163,62,7,0,1,1704389033,94
163,8,1,0,1,1704389128,70
163,1,0,1,1,1704389366,36
163,61,7,1,1,1704389460,77
163,66,8,1,1,1704389529,50
163,69,8,1,1,1704452858,75
163,47,5,0,1,1704452947,66
163,29,3,0,1,1704453032,58
163,61,7,1,1,1704453113,64
163,6,0,1,1,1704453183,55
163,25,3,1,1,1704453244,54
163,25,3,1,1,1704453867,44
163,7,0,1,1,1704453902,25
163,69,8,0,1,1704454012,92
163,9,1,1,1,1704454086,46
163,20,2,1,1,1704454153,46
163,73,9,0,1,1704454256,76
163,11,1,1,1,1704454324,53
163,26,3,1,1,1704454790,33
163,17,2,1,1,1704454886,71
163,23,2,1,1,1704454942,36
163,50,6,1,1,1704455018,59
163,76,9,1,1,1704455131,83
163,68,8,0,1,1704455242,91
163,64,8,1,1,1704455492,76
163,60,7,1,1,1704455596,75
163,1,0,1,1,1704455644,38
163,11,1,1,1,1704455718,56
163,35,4,1,1,1704529850,67
163,53,6,1,1,1704529936,78
163,48,6,1,1,1704530079,66
163,8,1,1,1,1704530123,38
163,31,3,1,1,1704530206,70
163,14,1,1,1,1704530588,40
163,72,9,0,1,1704531216,84
163,38,4,1,1,1704531271,48
163,59,7,1,1,1704531344,63
163,39,4,0,1,1704531440,72
163,27,3,1,1,1704531510,51
163,48,6,1,1,1704531585,54
163,1,0,1,1,1704531631,35
163,3,0,0,1,1704531693,50
163,78,9,1,1,1704531794,86
163,33,4,0,1,1704531904,81
163,48,6,1,1,1704532008,82
163,53,6,1,1,1704532429,59
163,28,3,1,1,1704532839,65
163,40,5,0,1,1704532938,89
163,63,7,1,1,1704533015,55
163,58,7,1,1,1704533080,60
163,39,4,1,1,1704533502,62
163,55,6,1,1,1704607542,68
163,60,7,1,1,1704607600,53
163,13,1,1,1,1704607653,35
163,71,8,1,1,1704607774,95
163,2,0,1,1,1704607822,32
163,32,4,1,1,1704607895,55
163,58,7,1,1,1704607971,65
163,60,7,1,1,1704608070,73
163,67,8,1,1,1704608153,66
163,69,8,1,1,1704608256,73
163,0,0,1,1,1704608320,44
163,77,9,1,1,1704608411,67
163,15,1,1,1,1704608460,28
163,71,8,1,1,1704608692,73
163,1,0,1,1,1704608837,38
163,53,6,0,1,1704609434,98
163,0,0,1,1,1704609490,43
163,71,8,1,1,1704609566,70
163,37,4,1,1,1704667695,37
163,43,5,1,1,1704667753,47
163,49,6,1,1,1704667837,63
163,20,2,1,1,1704667917,55
163,29,3,1,1,1704728406,73
163,48,6,1,1,1704728459,38
163,46,5,1,1,1704728528,58
163,70,8,1,1,1704728614,57
163,33,4,1,1,1704728708,85
163,54,6,1,1,1704728793,73
163,27,3,0,1,1704728850,50
163,53,6,1,1,1704728909,48
163,16,2,1,1,1704729446,56
163,67,8,1,1,1704729769,54
163,17,2,1,1,1704729813,36
163,33,4,1,1,1704729903,75
163,43,5,1,1,1704730400,45
163,8,1,1,1,1704730478,50
163,5,0,1,1,1704730521,33
163,14,1,1,1,1704730594,59
163,3,0,1,1,1704730656,36
163,51,6,1,1,1704730742,66
163,76,9,1,1,1704730843,71
163,59,7,1,1,1704731004,68
163,14,1,1,1,1704731066,48
163,45,5,0,1,1704731158,64
163,73,9,1,1,1704731235,52
163,46,5,1,1,1704731301,58
163,4,0,1,1,1704731368,55
163,45,5,1,1,1704769537,58
163,63,7,1,1,1704770121,66
163,31,3,1,1,1704770652,67
163,43,5,1,1,1704851169,57
163,22,2,1,1,1704851227,44
163,52,6,1,1,1704851289,55
163,6,0,1,1,1704851356,49
163,36,4,1,1,1704851436,60
163,8,1,1,1,1704851614,53
163,37,4,1,1,1704851684,47
163,39,4,1,1,1704851775,62
163,41,5,1,1,1704851814,25
163,36,4,1,1,1704851877,56
163,35,4,1,1,1704852339,58
163,43,5,0,1,1704852449,85
163,77,9,1,1,1704852526,58
163,64,8,1,1,1704852740,66
163,71,8,1,1,1704852835,71
163,44,5,1,1,1704852895,54
163,69,8,1,1,1704852983,60
163,30,3,1,1,1704853054,52
163,55,6,1,1,1704853147,66
163,1,0,1,1,1704853201,24
163,18,2,1,1,1704882458,67
163,15,1,1,1,1704882823,37
163,20,2,1,1,1704883406,63
163,3,0,1,1,1704883810,30
163,46,5,1,1,1704884094,42
163,69,8,0,1,1704884207,95
163,30,3,1,1,1704884262,42
163,11,1,1,1,1704884333,57
163,73,9,1,1,1704884420,78
163,22,2,1,1,1704884895,58
163,22,2,1,1,1704884957,36
163,28,3,1,1,1704885026,61
163,22,2,1,1,1704885091,40
163,72,9,0,1,1704885220,101
163,17,2,1,1,1704885290,64
163,72,9,1,1,1704885384,71
163,79,9,1,1,1704885477,71
163,73,9,1,1,1704885545,55
163,11,1,1,1,1704885613,43
163,40,5,1,1,1704885692,55
163,25,3,1,1,1704885754,54
163,24,3,1,1,1704886009,58
163,19,2,1,1,1704886255,36
163,70,8,1,1,1704886326,63
163,35,4,1,1,1704886403,66
163,61,7,1,1,1704886476,58
163,26,3,1,1,1704886560,58
163,20,2,1,1,1704886606,40
163,14,1,1,1,1704886675,57
163,65,8,1,1,1704887081,54
163,67,8,1,1,1704910713,71
163,26,3,1,1,1704910762,34
163,54,6,1,1,1704910994,64
163,38,4,1,1,1704911075,58
163,20,2,1,1,1704992785,30
163,76,9,1,1,1705073123,76
163,2,0,1,1,1705084301,17
163,56,7,1,1,1705084387,62
163,62,7,1,1,1705084461,63
163,26,3,1,1,1705084526,40
163,13,1,1,1,1705084689,22
163,25,3,1,1,1705084740,37
163,69,8,1,1,1705085207,62
163,41,5,1,1,1705085282,58
163,66,8,1,1,1705134559,57
163,68,8,1,1,1705134628,45
163,49,6,1,1,1705134696,48
163,4,0,1,1,1705134758,41
163,36,4,0,1,1705175456,101
163,31,3,1,1,1705175576,40
163,41,5,1,1,1705175633,51
163,16,2,1,1,1705175690,52
163,58,7,1,1,1705175748,51
163,79,9,1,1,1705175821,59
163,65,8,1,1,1705175979,65
163,23,2,1,1,1705176030,31
163,22,2,1,1,1705176085,34
163,69,8,1,1,1705176163,67
163,77,9,0,1,1705201092,114
163,76,9,1,1,1705201189,75
163,34,4,1,1,1705235182,28
164,31,3,1,1,1706020562,37
164,77,9,1,1,1706020642,54
164,73,9,0,1,1706020735,72
164,59,7,1,1,1706020991,49
164,62,7,0,1,1706021068,67
164,32,4,1,1,1706021118,23
164,37,4,1,1,1706021178,44
164,61,7,1,1,1706021259,51
164,3,0,1,1,1706021797,43
164,44,5,0,1,1706021853,32
164,29,3,0,1,1706022146,47
164,3,0,1,1,1706022189,33
164,25,3,1,1,1706022234,33
164,54,6,1,1,1706022714,43
164,40,5,0,1,1706023302,72
164,52,6,0,1,1706023390,59
164,12,1,1,1,1706023507,9
164,48,6,1,1,1706023570,36
164,7,0,1,1,1706024042,24
164,45,5,0,1,1706024110,40
164,40,5,1,1,1706024540,47
164,63,7,0,1,1706025011,71
164,67,8,0,1,1706025100,66
164,23,2,1,1,1706025141,20
164,0,0,1,1,1706025186,30
164,37,4,1,1,1706025257,45
164,60,7,1,1,1706025305,32
164,9,1,0,1,1706025377,44
164,68,8,0,1,1706025434,41
164,23,2,0,1,1706025486,44
164,33,4,0,1,1706025579,83
164,79,9,1,1,1706025625,38
164,34,4,1,1,1706025672,20
164,63,7,0,1,1706025774,72
164,5,0,1,1,1706025833,30
164,33,4,1,1,1706025894,33
164,58,7,1,1,1706025957,49
164,43,5,1,1,1706025992,18
164,41,5,1,1,1706037830,28
164,18,2,1,1,1706038310,37
164,13,1,1,1,1706038342,5
164,63,7,1,1,1706038928,50
164,54,6,0,1,1706039019,74
164,50,6,1,1,1706039088,61
164,12,1,1,1,1706039559,23
164,74,9,0,1,1706039636,64
164,30,3,0,1,1706040000,43
164,8,1,1,1,1706040609,37
164,29,3,1,1,1706040866,50
164,40,5,0,1,1706040945,71
164,14,1,1,1,1706041004,32
164,47,5,0,1,1706062763,48
164,39,4,0,1,1706062895,43
164,75,9,1,1,1706063448,40
164,13,1,1,1,1706063490,23
164,12,1,1,1,1706063541,33
164,0,0,0,1,1706079292,60
164,24,3,1,1,1706114099,20
164,5,0,1,1,1706114136,17
164,59,7,1,1,1706114340,43
164,51,6,0,1,1706114644,64
164,16,2,1,1,1706126070,21
164,70,8,0,1,1706126451,69
164,24,3,0,1,1706126527,63
164,63,7,0,1,1706127008,70
164,53,6,0,1,1706127102,70
164,39,4,0,1,1706127584,60
164,58,7,1,1,1706127640,26
164,49,6,1,1,1706127677,32
164,39,4,0,1,1706127732,45
164,46,5,0,1,1706127811,59
164,28,3,0,1,1706127898,69
164,78,9,1,1,1706127941,32
164,1,0,1,1,1706187694,12
164,20,2,0,1,1706187748,47
164,13,1,1,1,1706187801,30
164,55,6,0,1,1706188245,54
164,38,4,0,1,1706188756,94
164,27,3,0,1,1706188832,50
164,3,0,1,1,1706189421,24
164,27,3,1,1,1706189467,37
164,33,4,0,1,1706189539,66
164,21,2,0,1,1706189604,51
164,50,6,0,1,1706189685,70
164,68,8,1,1,1706189724,30
164,74,9,0,1,1706225304,62
164,38,4,1,1,1706225490,46
164,53,6,1,1,1706225559,40
164,3,0,1,1,1706225600,27
164,55,6,1,1,1706225638,24
164,40,5,0,1,1706225770,58
164,65,8,0,1,1706226336,74
164,79,9,0,1,1706226660,57
164,61,7,1,1,1706262255,51
164,62,7,1,1,1706306735,32
164,73,9,1,1,1706306787,36
164,13,1,1,1,1706306844,32
164,28,3,0,1,1706306916,53
164,64,8,0,1,1706307001,77
164,77,9,0,1,1706307074,53
164,27,3,1,1,1706307131,40
164,37,4,1,1,1706307186,26
164,0,0,1,1,1706307717,46
164,70,8,0,1,1706307806,61
164,51,6,0,1,1706307867,43
164,28,3,0,1,1706307934,58
164,24,3,1,1,1706307987,42
164,73,9,1,1,1706308054,47
164,40,5,1,1,1706308109,33
164,70,8,1,1,1706317833,56
164,68,8,0,1,1706317897,59
164,21,2,1,1,1706317932,18
164,40,5,0,1,1706318036,74
164,56,7,1,1,1706318085,26
164,79,9,0,1,1706318527,56
164,39,4,1,1,1706318569,19
164,20,2,0,1,1706318897,53
164,53,6,0,1,1706319349,79
164,64,8,0,1,1706343280,74
164,2,0,0,1,1706343336,49
164,15,1,1,1,1706343397,34
164,27,3,1,1,1706343430,13
164,12,1,1,1,1706343461,23
164,74,9,1,1,1706343523,51
164,1,0,0,1,1706343570,33
164,66,8,1,1,1706343659,60
164,21,2,0,1,1706343728,41
164,55,6,0,1,1706343815,74
164,75,9,1,1,1706344036,49
164,53,6,0,1,1706344117,55
164,30,3,1,1,1706344553,50
164,54,6,1,1,1706344611,31
164,17,2,0,1,1706344692,65
164,75,9,0,1,1706344804,87
164,78,9,0,1,1706345001,85
164,36,4,1,1,1706345064,50
164,8,1,1,1,1706345119,27
164,10,1,1,1,1706345155,18
164,77,9,0,1,1706345759,59
164,4,0,1,1,1706346305,24
164,68,8,0,1,1706346393,64
164,44,5,1,1,1706346443,30
164,13,1,1,1,1706346494,24
164,7,0,1,1,1706346535,11
164,16,2,1,1,1706346587,23
164,11,1,1,1,1706354887,5
164,25,3,1,1,1706354934,24
164,65,8,0,1,1706355032,87
164,37,4,1,1,1706355084,35
164,47,5,1,1,1706355388,28
164,29,3,1,1,1706355436,39
164,34,4,1,1,1706355543,36
164,17,2,1,1,1706355566,13
164,18,2,1,1,1706356072,46
164,34,4,1,1,1706356228,35
164,18,2,1,1,1706356574,45
164,70,8,1,1,1706427263,36
164,66,8,1,1,1706495306,44
164,71,8,1,1,1706495366,49
164,34,4,1,1,1706495449,23
164,46,5,0,1,1706495508,38
164,22,2,1,1,1706495567,40
164,9,1,1,1,1706495583,5
164,4,0,1,1,1706495618,22
164,5,0,1,1,1706495670,32
164,22,2,0,1,1706495732,35
164,43,5,1,1,1706495788,36
164,57,7,1,1,1706495977,39
164,40,5,1,1,1706496018,36
164,19,2,1,1,1706496067,26
164,66,8,1,1,1706496145,62
164,7,0,1,1,1706505661,42
164,7,0,1,1,1706505700,15
164,24,3,1,1,1706505885,46
164,60,7,1,1,1706505936,38
164,8,1,1,1,1706506201,29
164,11,1,1,1,1706506798,29
164,8,1,1,1,1706506842,17
164,72,9,0,1,1706506937,80
164,32,4,1,1,1706506995,41
164,18,2,1,1,1706507051,30
164,22,2,1,1,1706507095,20
164,45,5,0,1,1706507183,60
164,56,7,1,1,1706507223,24
164,32,4,1,1,1706507278,29
164,62,7,1,1,1706507662,34
164,24,3,1,1,1706507717,41
164,65,8,0,1,1706508307,66
164,5,0,1,1,1706508355,37
164,75,9,1,1,1706508702,50
164,13,1,1,1,1706508736,15
164,57,7,1,1,1706508799,37
164,61,7,1,1,1706560703,37
164,69,8,0,1,1706561014,76
164,9,1,1,1,1706561507,18
164,42,5,1,1,1706561560,29
164,35,4,1,1,1706561590,23
164,75,9,0,1,1706561663,58
164,54,6,1,1,1706561700,29
164,12,1,1,1,1706561866,16
165,5,0,1,1,1704294032,40
165,19,2,0,1,1704294112,54
165,18,2,0,1,1704294391,74
165,13,1,1,1,1704294444,36
165,38,4,0,1,1704295094,80
165,56,7,0,1,1704295206,90
165,9,1,0,1,1704295282,61
165,51,6,0,1,1704295401,99
165,66,8,1,1,1704295453,37
165,32,4,0,1,1704370287,71
165,9,1,1,1,1704396814,30
165,16,2,1,1,1704396884,51
165,32,4,0,1,1704396983,71
165,19,2,1,1,1704397054,61
165,61,7,0,1,1704397150,87
165,34,4,1,1,1704397199,41
165,1,0,0,1,1704410583,55
165,11,1,0,1,1704411224,64
165,74,9,0,1,1704411333,92
165,10,1,0,1,1704411400,61
165,36,4,0,1,1704470877,77
165,33,4,1,1,1704531466,49
165,74,9,0,1,1704532040,86
165,51,6,0,1,1704559522,75
165,9,1,1,1,1704559576,40
165,41,5,1,1,1704633612,48
165,36,4,0,1,1704634200,73
165,10,1,1,1,1704634281,61
165,62,7,0,1,1704634377,69
165,23,2,1,1,1704634435,30
165,68,8,0,1,1704634518,75
165,46,5,1,1,1704634584,47
165,10,1,1,1,1704634617,22
165,1,0,1,1,1704634672,35
165,43,5,0,1,1704634754,65
165,10,1,1,1,1704678980,37
165,31,3,0,1,1704679085,82
165,32,4,0,1,1704679175,71
165,47,5,0,1,1704679287,83
165,70,8,1,1,1704679364,57
165,72,9,0,1,1704679494,113
165,0,0,1,1,1704679548,37
165,50,6,1,1,1704679597,43
165,74,9,0,1,1704679710,96
165,53,6,0,1,1704679810,88
165,79,9,0,1,1704679921,94
165,28,3,0,1,1704718649,77
165,11,1,1,1,1704718711,39
165,54,6,0,1,1704718796,67
165,58,7,0,1,1704718895,76
165,55,6,1,1,1704719156,53
165,54,6,0,1,1704719259,73
165,21,2,1,1,1704719336,53
165,24,3,1,1,1704719392,44
165,2,0,1,1,1704719613,41
165,0,0,0,1,1704719899,51
165,2,0,1,1,1704719939,30
165,74,9,1,1,1704775745,61
165,3,0,0,1,1704775801,48
165,21,2,1,1,1704775844,28
165,57,7,0,1,1704776038,80
165,68,8,0,1,1704776151,95
165,15,1,1,1,1704776227,46
165,30,3,0,1,1704776810,84
165,51,6,0,1,1704776899,80
165,48,6,1,1,1704776972,62
165,16,2,1,1,1704777031,36
165,3,0,0,1,1704777093,47
165,11,1,1,1,1704777603,35
165,60,7,0,1,1704777717,86
165,62,7,0,1,1704783245,95
165,55,6,1,1,1704783322,61
165,11,1,0,1,1704783673,45
165,47,5,1,1,1704783824,36
165,20,2,0,1,1704783913,83
165,46,5,0,1,1704783976,49
165,63,7,1,1,1704784052,66
165,5,0,1,1,1704784096,26
165,69,8,0,1,1704784231,111
165,74,9,0,1,1704851073,87
165,78,9,1,1,1704924742,41
165,56,7,0,1,1704924830,81
165,51,6,1,1,1704924880,41
165,53,6,1,1,1704925140,52
165,1,0,1,1,1704947436,19
165,23,2,0,1,1704947648,59
165,40,5,0,1,1704948328,88
165,76,9,0,1,1704948465,113
165,49,6,0,1,1704970776,85
165,79,9,0,1,1704970884,84
165,24,3,0,1,1704970984,88
165,52,6,1,1,1704971291,50
165,32,4,1,1,1704971689,68
165,30,3,0,1,1704971787,75
165,46,5,1,1,1704972379,65
165,43,5,1,1,1704972441,54
165,36,4,1,1,1704972502,51
165,29,3,0,1,1704972574,61
165,17,2,0,1,1704972653,65
165,15,1,1,1,1704972718,42
165,73,9,0,1,1704972914,94
165,41,5,0,1,1704972998,68
165,62,7,0,1,1704973109,92
165,70,8,0,1,1705040291,82
165,43,5,0,1,1705040371,75
165,17,2,0,1,1705040438,59
165,24,3,0,1,1705040569,103
165,53,6,1,1,1705040892,54
165,42,5,0,1,1705040955,51
165,24,3,1,1,1705041031,68
165,71,8,0,1,1705061447,107
165,30,3,1,1,1705061513,60
165,79,9,0,1,1705061631,88
165,68,8,0,1,1705061746,93
165,62,7,1,1,1705061819,54
165,31,3,1,1,1705061902,53
165,26,3,0,1,1705061969,54
165,13,1,1,1,1705062245,52
165,46,5,1,1,1705062319,44
165,21,2,0,1,1705062396,65
165,11,1,1,1,1705062779,25
165,2,0,1,1,1705063161,54
165,61,7,0,1,1705063293,102
165,53,6,0,1,1705063398,97
165,62,7,1,1,1705063476,57
165,72,9,0,1,1705063581,94
165,41,5,1,1,1705063649,56
165,62,7,0,1,1705063903,94
165,23,2,0,1,1705063983,60
165,7,0,1,1,1705064044,31
165,65,8,0,1,1705064134,80
165,67,8,1,1,1705064186,30
165,41,5,0,1,1705064288,87
165,19,2,0,1,1705064350,35
165,74,9,1,1,1705064423,57
165,63,7,0,1,1705064996,82
165,52,6,0,1,1705065094,82
165,73,9,0,1,1705065211,98
165,62,7,1,1,1705065267,51
165,28,3,0,1,1705065367,82
165,36,4,0,1,1705065808,89
165,67,8,1,1,1705139206,52
165,45,5,0,1,1705139310,75
165,27,3,1,1,1705139526,49
165,78,9,0,1,1705139631,80
165,15,1,1,1,1705139913,34
165,65,8,1,1,1705140010,68
165,72,9,0,1,1705140135,105
165,38,4,1,1,1705140174,31
165,61,7,1,1,1705140259,64
165,30,3,0,1,1705140817,73
165,2,0,0,1,1705140881,53
165,37,4,0,1,1705141384,101
165,5,0,1,1,1705141424,33
165,39,4,1,1,1705141487,43
165,16,2,1,1,1705141537,37
165,0,0,1,1,1705141602,37
165,0,0,1,1,1705141790,38
165,42,5,0,1,1705141882,84
165,21,2,1,1,1705141943,41
165,64,8,0,1,1705142050,95
165,68,8,1,1,1705142124,56
165,7,0,1,1,1705142179,47
165,73,9,0,1,1705142279,75
165,14,1,1,1,1705142690,50
165,24,3,0,1,1705143288,69
165,33,4,1,1,1705143631,55
165,53,6,1,1,1705143777,43
165,30,3,1,1,1705143856,62
165,66,8,1,1,1705143932,52
165,24,3,1,1,1705143988,48
165,17,2,1,1,1705144435,45
165,23,2,1,1,1705144481,40
165,44,5,1,1,1705144553,45
165,34,4,1,1,1705144628,47
165,21,2,1,1,1705144657,23
165,73,9,1,1,1705203390,58
165,35,4,0,1,1705203483,75
165,18,2,1,1,1705204024,62
165,69,8,1,1,1705204104,58
165,58,7,0,1,1705204200,90
165,59,7,0,1,1705204314,97
165,10,1,1,1,1705204357,21
165,63,7,0,1,1705204461,86
165,45,5,1,1,1705204510,41
165,51,6,1,1,1705204685,48
165,49,6,0,1,1705204777,71
165,67,8,1,1,1705204837,40
165,39,4,0,1,1705204935,86
165,75,9,1,1,1705205002,57
165,34,4,1,1,1705205073,44
165,26,3,0,1,1705205135,47
165,24,3,1,1,1705205195,37
165,9,1,1,1,1705205252,34
165,49,6,1,1,1705205340,61
165,73,9,1,1,1705205493,51
165,31,3,1,1,1705205574,62
165,78,9,1,1,1705274988,60
165,12,1,1,1,1705275176,42
165,45,5,1,1,1705275235,49
166,68,8,0,1,1704912064,60
166,52,6,0,1,1704912144,60
166,4,0,0,1,1704912202,52
166,76,9,0,1,1704912295,82
166,22,2,0,1,1704912350,38
166,74,9,0,1,1704912433,55
166,59,7,1,1,1704912472,26
166,13,1,0,1,1704965333,39
166,56,7,0,1,1704965937,49
166,71,8,0,1,1704966033,73
166,52,6,0,1,1704966099,44
166,16,2,1,1,1704966296,26
166,52,6,1,1,1704966348,47
166,2,0,1,1,1704966937,5
166,20,2,1,1,1704966971,23
166,78,9,0,1,1704967037,53
166,1,0,0,1,1704967578,35
166,77,9,0,1,1704967660,53
166,72,9,0,1,1704967733,58
166,45,5,0,1,1704967801,62
166,68,8,0,1,1704967876,51
166,30,3,0,1,1705048411,53
166,76,9,0,1,1705048505,69
166,20,2,1,1,1705048551,27
166,66,8,0,1,1705048615,57
166,79,9,1,1,1705048671,44
166,15,1,0,1,1705048721,39
166,42,5,0,1,1705131786,54
166,6,0,0,1,1705131870,57
166,50,6,0,1,1705131964,68
166,32,4,0,1,1705132192,61
166,40,5,0,1,1705171189,38
166,59,7,1,1,1705171398,34
166,41,5,0,1,1705171538,44
166,63,7,0,1,1705171832,59
166,6,0,1,1,1705171894,37
166,75,9,0,1,1705171987,66
166,75,9,0,1,1705172058,63
166,11,1,0,1,1705172127,42
166,69,8,1,1,1705172162,27
166,12,1,1,1,1705172212,36
166,38,4,1,1,1705172258,36
166,64,8,0,1,1705190695,81
166,35,4,0,1,1705191255,58
166,38,4,0,1,1705263939,60
166,46,5,0,1,1705264014,49
166,55,6,1,1,1705264090,56
166,62,7,0,1,1705264184,68
166,25,3,0,1,1705264240,44
166,25,3,0,1,1705264786,46
166,43,5,1,1,1705264841,48
166,36,4,0,1,1705264908,48
166,54,6,0,1,1705269437,56
166,20,2,1,1,1705269615,42
166,74,9,0,1,1705269707,79
166,60,7,0,1,1705269775,59
166,31,3,0,1,1705269851,49
166,62,7,0,1,1705269986,56
166,8,1,1,1,1705270032,40
166,40,5,1,1,1705307074,27
166,73,9,1,1,1705349430,34
166,31,3,0,1,1705349483,43
166,53,6,0,1,1705349789,51
166,38,4,1,1,1705349837,33
166,31,3,0,1,1705350281,56
166,53,6,1,1,1705350344,40
166,7,0,0,1,1705350388,36
166,36,4,0,1,1705350464,60
166,6,0,1,1,1705350520,51
166,24,3,0,1,1705350593,60
166,15,1,0,1,1705350664,59
166,29,3,0,1,1705350730,45
166,21,2,1,1,1705350785,39
166,5,0,1,1,1705350820,26
166,5,0,0,1,1705350883,44
166,45,5,1,1,1705351298,41
166,41,5,0,1,1705351367,59
166,66,8,1,1,1705351416,35
166,58,7,0,1,1705351589,61
166,0,0,1,1,1705351643,29
166,65,8,0,1,1705352010,88
166,72,9,0,1,1705352087,61
166,19,2,0,1,1705352127,20
166,6,0,1,1,1705352371,42
166,64,8,0,1,1705352452,65
166,35,4,1,1,1705352500,22
166,22,2,0,1,1705352575,45
166,19,2,1,1,1705352608,26
166,50,6,0,1,1705352694,62
166,64,8,0,1,1705352786,81
166,47,5,0,1,1705352868,65
166,67,8,0,1,1705352951,54
166,47,5,0,1,1705353013,44
166,51,6,0,1,1705353098,57
166,13,1,0,1,1705353159,39
166,23,2,1,1,1705353191,19
166,30,3,0,1,1705353261,49
166,57,7,0,1,1705353337,65
166,29,3,0,1,1705353407,54
166,45,5,0,1,1705353472,52
166,5,0,1,1,1705353747,43
166,38,4,1,1,1705353812,41
166,50,6,0,1,1705353885,64
166,30,3,0,1,1705354054,72
166,15,1,1,1,1705354177,39
166,79,9,1,1,1705354230,41
166,50,6,0,1,1705354298,56
166,64,8,0,1,1705354383,57
166,29,3,1,1,1705354421,25
166,77,9,0,1,1705354487,46
166,40,5,0,1,1705354567,52
166,53,6,1,1,1705354615,23
166,63,7,0,1,1705354708,64
166,58,7,0,1,1705354773,49
166,3,0,0,1,1705354828,37
166,57,7,1,1,1705430139,42
166,43,5,0,1,1705430184,33
166,19,2,1,1,1705430217,21
166,38,4,0,1,1705430279,39
166,14,1,1,1,1705430322,29
166,25,3,0,1,1705430399,49
166,70,8,0,1,1705430457,45
166,57,7,1,1,1705430522,48
166,58,7,0,1,1705431136,45
166,24,3,0,1,1705431195,49
166,59,7,0,1,1705431283,74
166,1,0,1,1,1705431321,28
166,16,2,1,1,1705431419,29
166,10,1,1,1,1705431454,5
166,10,1,0,1,1705431512,49
166,69,8,1,1,1705506433,20
166,55,6,1,1,1705506480,40
166,26,3,1,1,1705506712,31
166,21,2,1,1,1705506995,30
166,29,3,1,1,1705507040,36
166,12,1,0,1,1705507099,37
166,39,4,0,1,1705507162,56
166,45,5,0,1,1705507242,57
166,32,4,1,1,1705507729,43
166,74,9,0,1,1705507827,75
166,54,6,0,1,1705508199,73
166,22,2,1,1,1705508239,35
166,1,0,1,1,1705508268,19
166,15,1,1,1,1705508307,31
166,10,1,0,1,1705508353,21
166,76,9,0,1,1705569403,70
166,37,4,1,1,1705569443,35
166,57,7,0,1,1705569521,55
166,62,7,1,1,1705569578,34
166,62,7,1,1,1705569653,58
166,17,2,1,1,1705569801,6
166,46,5,1,1,1705569841,29
166,65,8,1,1,1705569888,42
166,35,4,1,1,1705570330,40
166,30,3,0,1,1705570826,60
166,33,4,1,1,1705570881,44
166,68,8,1,1,1705571352,19
166,22,2,1,1,1705649198,41
166,11,1,0,1,1705649467,47
166,14,1,1,1,1705649732,21
166,39,4,1,1,1705649779,37
166,6,0,0,1,1705649859,56
166,74,9,1,1,1705650388,40
166,59,7,0,1,1705650842,57
166,56,7,0,1,1705650908,61
166,7,0,0,1,1705651356,36
166,66,8,1,1,1705651403,24
166,30,3,1,1,1705651665,44
166,24,3,0,1,1705651729,47
166,41,5,1,1,1705651760,26
166,14,1,0,1,1705651817,39
166,35,4,0,1,1705651891,54
166,8,1,1,1,1705652011,19
166,7,0,1,1,1705652043,5
166,13,1,1,1,1705652087,25
166,20,2,0,1,1705652168,52
166,26,3,1,1,1705652631,33
166,75,9,1,1,1705652701,51
166,34,4,1,1,1705700276,30
166,76,9,0,1,1705700372,73
166,69,8,0,1,1705700435,53
166,29,3,1,1,1705700495,40
166,49,6,1,1,1705701063,34
166,63,7,0,1,1705701154,79
